Dates,CCMP Index,NYA Index,US0003M Index,SMART Index,LF94TRUU Index,USTBPETR Index,VIX Index,XAU Curncy,USDJPY Curncy,GBPUSD Curncy,USGG10YR Index,USTBEXP Index
16/11/2000,3031.88,6841.41,6.75875,14958.97,123.4046,-9.705,25.05,265,109.02,1.4232,5.669,91.511
17/11/2000,3027.19,6806.73,6.75063,14861.71,123.4046,-9.705,24.81,265.5,108.77,1.4227,5.704,91.511
20/11/2000,2875.64,6707.34,6.75313,14806.35,123.4046,-9.705,27.43,266.05,110.1,1.4218,5.677,91.511
21/11/2000,2871.45,6716.75,6.75063,14807.11,123.4046,-9.705,26.62,266.05,110.15,1.4163,5.652,91.511
22/11/2000,2755.34,6624.02,6.75063,14788.95,123.4046,-9.705,27.71,266.65,110.25,1.4103,5.624,91.511
23/11/2000,2755.34,6624.02,6.75,14788.95,123.4046,-9.705,27.71,265.85,110.25,1.3991,5.612,91.511
24/11/2000,2904.38,6683.55,6.74875,14767.34,123.4046,-9.705,26,265.95,111.28,1.3994,5.624,91.511
27/11/2000,2880.49,6734.73,6.74875,14710.47,123.4046,-9.705,26.93,269.9,110.56,1.4181,5.624,91.511
28/11/2000,2734.98,6707.23,6.74875,14635.58,123.4046,-9.705,27.64,269.3,110.14,1.4172,5.582,91.511
29/11/2000,2706.93,6739.91,6.73625,14702.84,123.4046,-9.705,27.49,267.85,111.15,1.4237,5.524,91.511
30/11/2000,2597.93,6659.12,6.715,14574.67,124.2704,-9.309,29.65,269,110.68,1.4227,5.468,91.388
01/12/2000,2645.29,6677.2,6.68625,14464.71,124.2704,-9.309,27.48,269.25,111.29,1.4423,5.503,91.388
04/12/2000,2615.75,6739.8,6.68375,14603.35,124.2704,-9.309,27.78,271.25,111.29,1.4538,5.551,91.388
05/12/2000,2889.8,6907.5,6.6775,14761.1,124.2704,-9.309,24.99,270.75,110.91,1.439,5.418,91.388
06/12/2000,2796.5,6827.67,6.6175,14608.33,124.2704,-9.309,25.07,273.7,110.44,1.438,5.326,91.388
07/12/2000,2752.66,6817.73,6.5775,14582.36,124.2704,-9.309,25.34,273.6,110.78,1.4429,5.309,91.388
08/12/2000,2917.43,6929.71,6.57,14589.18,124.2704,-9.309,22.41,272.85,111.04,1.4518,5.299,91.388
11/12/2000,3015.1,6952.55,6.58,14599.55,124.2704,-9.309,23.51,270.63,110.59,1.457,5.362,91.388
12/12/2000,2931.77,6925.79,6.58,14607.32,124.2704,-9.309,24.88,270.9,111.44,1.447,5.346,91.388
13/12/2000,2822.77,6907.82,6.58,14575.56,124.2704,-9.309,23.63,269,112.41,1.4509,5.258,91.388
14/12/2000,2728.51,6826.19,6.5475,14558.06,124.2704,-9.309,24.86,268.78,112.34,1.4677,5.213,91.388
15/12/2000,2653.27,6723.41,6.54938,14461.74,124.2704,-9.309,26.55,270.6,112.58,1.4757,5.18,91.388
18/12/2000,2624.52,6801.34,6.53625,14514.59,124.2704,-9.309,27.7,270.25,112.19,1.4706,5.17,91.388
19/12/2000,2511.71,6765.71,6.52,14447.28,124.2704,-9.309,27.17,269.8,112.48,1.4643,5.188,91.388
20/12/2000,2332.78,6608.27,6.5,14335.41,124.2704,-9.309,31.74,273.2,112.54,1.4745,5.037,91.388
21/12/2000,2340.12,6653.84,6.46375,14473.43,124.2704,-9.309,29.66,273.28,112.1,1.4723,5.025,91.388
22/12/2000,2517.02,6762.43,6.45,14541.59,124.2704,-9.309,27.55,273.95,112.88,1.4765,5.006,91.388
25/12/2000,2517.02,6762.43,6.45,14541.59,124.2704,-9.309,27.55,273.8,112.93,1.4791,5.008,91.388
26/12/2000,2493.52,6831.58,6.45,14587.28,124.2704,-9.309,28.73,274.9,113.65,1.4788,5.056,91.388
27/12/2000,2539.35,6911.62,6.43813,14693.26,124.2704,-9.309,28.14,274.95,114.26,1.4948,5.104,91.388
28/12/2000,2557.76,6977.6,6.40125,14753.55,124.2704,-9.309,26.57,272.3,114.64,1.4899,5.118,91.388
29/12/2000,2470.52,6945.57,6.39875,14653.82,128.5493,-9.309,26.85,272.25,114.41,1.493,5.112,91.388
01/01/2001,2470.52,6945.57,6.39875,14653.82,128.5493,-9.232,26.85,272.5,114.52,1.4932,5.114,90.431
02/01/2001,2291.86,6785.69,6.37125,14565.57,128.5493,-9.232,29.99,269.8,114.5,1.4987,4.915,90.431
03/01/2001,2616.69,6968.83,6.28625,14843.41,128.5493,-9.232,26.6,267.4,114.14,1.5045,5.158,90.431
04/01/2001,2566.83,6894.81,5.86625,14788.61,128.5493,-9.232,26.97,267.85,115.47,1.4972,5.039,90.431
05/01/2001,2407.65,6774.06,5.695,14641.4,128.5493,-9.232,28.67,267.65,116.53,1.5038,4.931,90.431
08/01/2001,2395.92,6759.05,5.61625,14614.51,128.5493,-9.232,29.84,268.25,115.75,1.4948,4.956,90.431
09/01/2001,2441.3,6754.82,5.62375,14547,128.5493,-9.232,27.99,267.6,116.67,1.4891,5,90.431
10/01/2001,2524.18,6802.4,5.65,14659.9,128.5493,-9.232,26.8,266.35,116.38,1.4924,5.104,90.431
11/01/2001,2640.57,6835.49,5.67625,14681.18,128.5493,-9.232,25.79,264.53,117.67,1.4977,5.11,90.431
12/01/2001,2626.5,6813.29,5.67875,14654.34,128.5493,-9.232,24.56,264.25,118.55,1.4786,5.25,90.431
15/01/2001,2626.5,6813.29,5.74125,14654.34,128.5493,-9.232,24.56,263.65,118.66,1.4784,5.242,90.431
16/01/2001,2618.55,6874.83,5.73875,14784.88,128.5493,-9.232,25.28,263.3,117.37,1.4684,5.23,90.431
17/01/2001,2682.78,6852.41,5.73875,14719.4,128.5493,-9.232,24.93,263.1,118.61,1.4724,5.175,90.431
18/01/2001,2768.49,6889,5.64875,14750.72,128.5493,-9.232,23.37,264.7,118.32,1.4749,5.114,90.431
19/01/2001,2770.38,6836.66,5.61125,14729.76,128.5493,-9.232,23.24,264.65,117.18,1.4628,5.168,90.431
22/01/2001,2757.91,6853.79,5.58125,14710.04,128.5493,-9.232,23.25,267.1,116.42,1.4643,5.225,90.431
23/01/2001,2840.39,6928.12,5.5725,14763.7,128.5493,-9.232,21.57,265.7,117.01,1.47,5.281,90.431
24/01/2001,2859.15,6939.12,5.61,14753.74,128.5493,-9.232,22.03,265.1,118.37,1.4611,5.305,90.431
25/01/2001,2754.28,6961.43,5.5975,14786.68,128.5493,-9.232,22.64,264.75,116.69,1.4622,5.245,90.431
26/01/2001,2781.3,6931.19,5.5675,14757.4,128.5493,-9.232,22.57,263.15,117.18,1.4554,5.268,90.431
29/01/2001,2838.34,6959.42,5.5425,14810.39,128.5493,-9.232,22.61,262.95,116.69,1.4585,5.303,90.431
30/01/2001,2838.35,7022.97,5.525,14964.8,128.5493,-9.232,22.57,265.95,115.8,1.4616,5.229,90.431
31/01/2001,2772.73,7017.15,5.42125,14934.82,128.9015,-9.611,22.02,265.2,116.54,1.4601,5.114,90.331
01/02/2001,2782.79,7048.13,5.39,15018.35,128.9015,-9.611,21.66,267.65,115.36,1.4789,5.086,90.331
02/02/2001,2660.5,6980.99,5.3975,14876.64,128.9015,-9.611,21.95,267.4,115.75,1.4707,5.148,90.331
05/02/2001,2643.21,7016.73,5.41,14941.12,128.9015,-9.611,22.19,265.55,114.96,1.4757,5.167,90.331
06/02/2001,2664.49,7002.56,5.41,14929.67,128.9015,-9.611,21.98,263.05,114.93,1.4583,5.183,90.331
07/02/2001,2607.82,6974.43,5.41,14913.99,128.9015,-9.611,21.67,263.75,116.16,1.4616,5.187,90.331
08/02/2001,2562.06,6954.98,5.40875,14853.86,128.9015,-9.611,21.46,262.55,116.37,1.4443,5.089,90.331
09/02/2001,2470.97,6907.61,5.41,14766.26,128.9015,-9.611,22.03,259.65,117.5,1.4446,5.03,90.331
12/02/2001,2489.66,6989.13,5.3875,14858.78,128.9015,-9.611,21.92,261.35,117.78,1.451,5.046,90.331
13/02/2001,2427.72,6954.55,5.38875,14802.54,128.9015,-9.611,21.37,260.05,116.76,1.4527,5.07,90.331
14/02/2001,2491.4,6894.39,5.4,14743.46,128.9015,-9.611,21.52,260.18,116.48,1.4584,5.164,90.331
15/02/2001,2552.91,6919.98,5.4125,14764.15,128.9015,-9.611,20.27,256.25,115.7,1.449,5.166,90.331
16/02/2001,2425.38,6850.51,5.41,14745.03,128.9015,-9.611,22.12,258.95,115.73,1.4483,5.109,90.331
19/02/2001,2425.38,6850.51,5.38313,14745.03,128.9015,-9.611,22.12,259.65,116.08,1.4444,5.097,90.331
20/02/2001,2318.35,6781.36,5.38,14609.05,128.9015,-9.611,24.69,256.7,115.67,1.4423,5.105,90.331
21/02/2001,2268.94,6658.7,5.37,14469.36,128.9015,-9.611,25.75,257.25,116.63,1.4408,5.139,90.331
22/02/2001,2244.96,6636.28,5.345,14499.06,128.9015,-9.611,26.76,259,116.62,1.4436,5.156,90.331
23/02/2001,2262.51,6587.43,5.3,14522.87,128.9015,-9.611,27.21,260.55,115.8,1.455,5.097,90.331
26/02/2001,2308.5,6708.93,5.19375,14723.33,128.9015,-9.611,25.43,263.2,116.61,1.4451,5.034,90.331
27/02/2001,2207.82,6698.04,5.10375,14725.71,128.9015,-9.611,26.49,268.35,116.24,1.442,4.952,90.331
28/02/2001,2151.83,6629.1,5.0525,14619.15,128.8181,-8.736,28.35,267.15,117.35,1.4451,4.896,90.181
01/03/2001,2183.37,6610.17,5.08875,14695.58,128.8181,-8.736,28.08,265.7,117.31,1.454,4.874,90.181
02/03/2001,2117.63,6628.35,5.0825,14783.93,128.8181,-8.736,27.43,263.05,119.01,1.4681,4.947,90.181
05/03/2001,2142.92,6649.29,5.08,14823.97,128.8181,-8.736,27.12,263.15,119.14,1.4696,4.976,90.181
06/03/2001,2204.43,6684.5,5.09,14762.88,128.8181,-8.736,25.89,260.3,118.82,1.4668,4.971,90.181
07/03/2001,2223.92,6721.83,5.07375,14839.09,128.8181,-8.736,24.12,261.55,119.8,1.4583,4.899,90.181
08/03/2001,2168.73,6759.26,5.06,14947.99,128.8181,-8.736,24.29,265.15,119.71,1.4676,4.889,90.181
09/03/2001,2052.78,6650.77,5.04,14903.24,128.8181,-8.736,25.62,271.4,119.53,1.4698,4.929,90.181
12/03/2001,1923.38,6407.36,5.0575,14651.25,128.8181,-8.736,30.32,272.15,120.51,1.464,4.891,90.181
13/03/2001,2014.78,6443,5.03375,14753.78,128.8181,-8.736,27.55,268.8,119.94,1.4487,4.929,90.181
14/03/2001,1972.09,6278.26,5.02,14637.18,128.8181,-8.736,29.61,264,120.94,1.4465,4.818,90.181
15/03/2001,1940.71,6332.08,4.9425,14641.78,128.8181,-8.736,28.56,261.7,122.32,1.44,4.786,90.181
16/03/2001,1890.91,6213.76,4.9,14577.09,128.8181,-8.736,29.91,259.25,123.03,1.4318,4.77,90.181
19/03/2001,1951.18,6303.74,4.88,14671.46,128.8181,-8.736,29.78,260.85,122.48,1.4237,4.813,90.181
20/03/2001,1857.44,6201.92,4.88625,14449.21,128.8181,-8.736,30.96,262.85,122.65,1.428,4.758,90.181
21/03/2001,1830.23,6081.38,4.87,14297.79,128.8181,-8.736,31.93,262.6,123.51,1.4273,4.778,90.181
22/03/2001,1897.7,5988.43,4.85625,14329.01,128.8181,-8.736,32.84,262.05,123.96,1.421,4.756,90.181
23/03/2001,1928.68,6110.24,4.86,14471.13,128.8181,-8.736,30.45,262.55,122.76,1.425,4.815,90.181
26/03/2001,1918.49,6206.89,4.86875,14538.48,128.8181,-8.736,29.04,262.5,122.8,1.4345,4.869,90.181
27/03/2001,1972.26,6340.96,4.86,14738.94,128.8181,-8.736,27.04,261.3,122.98,1.4294,5.011,90.181
28/03/2001,1854.13,6239.14,4.9025,14778.96,128.8181,-8.736,28.58,260.25,122.63,1.4355,4.975,90.181
29/03/2001,1820.57,6224.54,4.87625,14784.34,128.8181,-8.736,29.17,259.15,123.44,1.4302,4.997,90.181
30/03/2001,1840.26,6298.35,4.87875,14830.45,126.8403,-8.736,28.64,257.95,126.34,1.4161,4.917,90.181
02/04/2001,1782.97,6230.99,4.84,14687.12,126.8403,-8.279,31.21,255.65,126.64,1.4184,4.977,88.454
03/04/2001,1673,6049.02,4.84625,14547.09,126.8403,-8.279,34.72,256.68,125.39,1.4322,4.929,88.454
04/04/2001,1638.8,6055.68,4.81,14587.37,126.8403,-8.279,34.07,258.65,125.04,1.4327,4.914,88.454
05/04/2001,1785,6265.46,4.80375,14747.18,126.8403,-8.279,29.94,258.05,124.28,1.4261,4.973,88.454
06/04/2001,1720.36,6164.8,4.80625,14777.95,126.8403,-8.279,31.69,259.85,123.77,1.44,4.89,88.454
09/04/2001,1745.71,6214.08,4.74125,14750.04,126.8403,-8.279,31.91,258.65,124.87,1.4491,4.932,88.454
10/04/2001,1852.03,6342.44,4.74,14840.81,126.8403,-8.279,29.44,257.1,124.35,1.4335,5.083,88.454
11/04/2001,1898.95,6291.37,4.76,14805.19,126.8403,-8.279,28.46,259.25,124.87,1.4365,5.119,88.454
12/04/2001,1961.43,6362.64,4.77875,14943.35,126.8403,-8.279,26.12,259.75,123.73,1.4391,5.169,88.454
13/04/2001,1961.43,6362.64,4.77875,14943.35,126.8403,-8.279,26.12,259.25,124.2,1.4389,5.163,88.454
16/04/2001,1909.57,6368.77,4.77875,14949.65,126.8403,-8.279,26.33,263.85,124.52,1.4363,5.254,88.454
17/04/2001,1923.22,6437.08,4.80875,15031.53,126.8403,-8.279,25.61,260.85,123.47,1.4276,5.225,88.454
18/04/2001,2079.44,6619.37,4.8275,15200.27,126.8403,-8.279,24.13,261.33,122.43,1.4314,5.146,88.454
19/04/2001,2182.14,6649.08,4.41,15281.23,126.8403,-8.279,24.16,263.85,121.7,1.438,5.294,88.454
20/04/2001,2163.41,6591.14,4.4175,15263.14,126.8403,-8.279,25.38,264.85,122.54,1.4412,5.288,88.454
23/04/2001,2059.32,6542.71,4.38375,15262.62,126.8403,-8.279,28.16,262.85,121.68,1.4371,5.177,88.454
24/04/2001,2016.61,6491.95,4.36,15135.64,126.8403,-8.279,28.49,263.9,122.08,1.4381,5.209,88.454
25/04/2001,2059.8,6592.72,4.34,15267.13,126.8403,-8.279,27.4,263.05,122.19,1.4393,5.256,88.454
26/04/2001,2034.88,6654.68,4.34,15280.66,126.8403,-8.279,25.96,263.9,123.39,1.4375,5.192,88.454
27/04/2001,2075.68,6742.23,4.31375,15323.28,126.8403,-8.279,24.02,263.85,124,1.4367,5.328,88.454
30/04/2001,2116.24,6712.52,4.33625,15170.15,126.2688,-8.608,25.48,263.48,123.5,1.4292,5.338,86.748
01/05/2001,2168.24,6778.18,4.34,15275.55,126.2688,-8.608,24.2,264.4,121.94,1.4362,5.292,86.748
02/05/2001,2220.6,6754.82,4.3075,15310.16,126.2688,-8.608,24.23,265,121.69,1.436,5.288,86.748
03/05/2001,2146.2,6687.04,4.29875,15334.72,126.2688,-8.608,25.78,265.85,121.05,1.4314,5.205,86.748
04/05/2001,2191.53,6767.72,4.27,15509.03,126.2688,-8.608,23.91,266.93,121.35,1.4393,5.205,86.748
07/05/2001,2173.57,6756.82,4.27,15491.44,126.2688,-8.608,24.86,266.35,121.19,1.4389,5.197,86.748
08/05/2001,2198.77,6730.28,4.09875,15489.16,126.2688,-8.608,24.44,265.08,121.53,1.4285,5.245,86.748
09/05/2001,2156.63,6727.96,4.085,15517.82,126.2688,-8.608,24.35,269.25,122.23,1.4214,5.174,86.748
10/05/2001,2128.86,6745.94,4.06,15472.14,126.2688,-8.608,24,269.55,122.61,1.4217,5.295,86.748
11/05/2001,2107.43,6699.94,4.07,15472.11,126.2688,-8.608,23.54,269,122.51,1.419,5.447,86.748
14/05/2001,2081.92,6730.5,4.12125,15533.47,126.2688,-8.608,24.26,268.25,123.21,1.4182,5.42,86.748
15/05/2001,2085.58,6740.01,4.10313,15548.4,126.2688,-8.608,23.71,267.5,123.22,1.4244,5.512,86.748
16/05/2001,2166.44,6901.79,4.03,15857.68,126.2688,-8.608,21.89,271.6,123.65,1.4289,5.445,86.748
17/05/2001,2193.68,6928.44,4.04,15851.27,126.2688,-8.608,21.47,274.18,122.62,1.4321,5.407,86.748
18/05/2001,2198.88,6948.53,4.055,15930.91,126.2688,-8.608,21.23,279.1,123.5,1.4395,5.405,86.748
21/05/2001,2305.59,7016.31,4.07625,16010.65,126.2688,-8.608,20.76,286.25,122.8,1.4395,5.374,86.748
22/05/2001,2313.85,6993.36,4.075,15976.75,126.2688,-8.608,21.35,283.5,122.8,1.4247,5.41,86.748
23/05/2001,2243.48,6903.59,4.07,15903.23,126.2688,-8.608,22.08,283.9,120.18,1.4239,5.401,86.748
24/05/2001,2282.02,6904.44,4.05625,15914.38,126.2688,-8.608,20.57,280.1,120.07,1.4118,5.491,86.748
25/05/2001,2251.03,6842.58,4.03,15883.54,126.2688,-8.608,20.6,277.65,120.65,1.4225,5.511,86.748
28/05/2001,2251.03,6842.58,4.03,15883.54,126.2688,-8.608,20.6,277.75,121.09,1.4213,5.494,86.748
29/05/2001,2175.54,6821.32,4,15886.5,126.2688,-8.608,22.14,274.85,120.15,1.4208,5.515,86.748
30/05/2001,2084.5,6747.2,4,15767.04,126.2688,-8.608,22.76,266.1,120.44,1.4266,5.509,86.748
31/05/2001,2110.49,6784.85,3.99,15784.38,126.8474,-8.7,22.64,266.6,118.81,1.4183,5.381,87.256
01/06/2001,2149.44,6796.9,3.9425,15920.11,126.8474,-8.7,21.59,266.5,119.24,1.4184,5.364,87.256
04/06/2001,2155.93,6836.02,3.94,16003.78,126.8474,-8.7,21.38,266.3,119.42,1.4127,5.341,87.256
05/06/2001,2233.66,6894.39,3.94,16110.81,126.8474,-8.7,19.58,265.83,120.37,1.4092,5.269,87.256
06/06/2001,2217.73,6820.59,3.9275,16030.48,126.8474,-8.7,20.39,266.05,120.42,1.3923,5.255,87.256
07/06/2001,2264,6828.62,3.91813,16048.35,126.8474,-8.7,19.67,266.4,119.88,1.3895,5.324,87.256
08/06/2001,2215.1,6786.22,3.91563,15969.88,126.8474,-8.7,19.92,272.55,120.94,1.3784,5.356,87.256
11/06/2001,2170.78,6739.38,3.91,15963.6,126.8474,-8.7,20.7,267.2,121.93,1.3738,5.284,87.256
12/06/2001,2169.95,6736.31,3.89875,16083.38,126.8474,-8.7,20.7,270.95,121.85,1.3779,5.253,87.256
13/06/2001,2121.66,6690.21,3.89,15982,126.8474,-8.7,21.45,272.3,121.96,1.3893,5.263,87.256
14/06/2001,2044.07,6597.59,3.8775,15901.28,126.8474,-8.7,23.12,276.15,121.41,1.4009,5.221,87.256
15/06/2001,2028.43,6576.23,3.85125,15904.43,126.8474,-8.7,22.81,271.75,122.93,1.4031,5.232,87.256
18/06/2001,1988.63,6554.13,3.78688,15892.38,126.8474,-8.7,23.17,273.6,123.26,1.4032,5.251,87.256
19/06/2001,1992.66,6564.07,3.7575,15810.44,126.8474,-8.7,22.34,274.15,122.86,1.3984,5.236,87.256
20/06/2001,2031.24,6614.08,3.75,15794.47,126.8474,-8.7,21.71,271.85,123.91,1.3985,5.205,87.256
21/06/2001,2058.76,6672.87,3.73875,15876.86,126.8474,-8.7,19.38,272.45,124.29,1.4165,5.172,87.256
22/06/2001,2034.84,6612.49,3.73,15822.18,126.8474,-8.7,20.02,273.75,124.5,1.4132,5.115,87.256
25/06/2001,2050.87,6557.09,3.705,15708.73,126.8474,-8.7,20.67,274.05,123.89,1.4139,5.13,87.256
26/06/2001,2064.62,6543.24,3.7,15755.93,126.8474,-8.7,21.2,276.03,123.68,1.4168,5.224,87.256
27/06/2001,2074.74,6513.42,3.71,15682.59,126.8474,-8.7,20.88,275.3,124.29,1.419,5.235,87.256
28/06/2001,2125.46,6573.69,3.79,15682.82,126.8474,-8.7,20.01,268.65,124.77,1.4066,5.334,87.256
29/06/2001,2161.24,6574.32,3.83625,15595.26,127.1781,-8.7,19.06,271.55,124.65,1.4153,5.412,87.256
02/07/2001,2148.72,6632.58,3.83,15670,127.1781,-8.434,18.76,269.78,124.29,1.4165,5.322,85.035
03/07/2001,2140.8,6619.26,3.82,15696.27,127.1781,-8.434,18.92,267.75,124.39,1.4062,5.38,85.035
04/07/2001,2140.8,6619.26,3.8275,15696.27,127.1781,-8.434,18.92,268.03,124.42,1.4075,5.378,85.035
05/07/2001,2080.11,6565.23,3.82,15654.47,127.1781,-8.434,20.09,265.55,125.76,1.4,5.391,85.035
06/07/2001,2004.16,6443,3.81,15587.98,127.1781,-8.434,21.63,266.85,125.87,1.4118,5.359,85.035
09/07/2001,2026.71,6469.96,3.79,15614.75,127.1781,-8.434,22.48,266.65,125.34,1.4073,5.327,85.035
10/07/2001,1962.79,6406.94,3.79,15371.11,127.1781,-8.434,23.25,266.85,125.37,1.4104,5.274,85.035
11/07/2001,1972.04,6378.29,3.76,15427.35,127.1781,-8.434,24.01,269.45,124.36,1.41,5.289,85.035
12/07/2001,2075.74,6479.16,3.77,15518.72,127.1781,-8.434,22.09,266.6,123.54,1.4063,5.234,85.035
13/07/2001,2084.79,6515.11,3.75875,15583.1,127.1781,-8.434,21.14,267.4,124.94,1.4037,5.217,85.035
16/07/2001,2029.12,6466.68,3.76,15509.43,127.1781,-8.434,22.91,267.6,125.42,1.4002,5.173,85.035
17/07/2001,2067.32,6520.29,3.76,15616.25,127.1781,-8.434,22.61,268.05,124.91,1.4041,5.204,85.035
18/07/2001,2016.17,6508.45,3.76,15644.76,127.1781,-8.434,23.6,270.45,123.86,1.4174,5.091,85.035
19/07/2001,2046.59,6528.64,3.71,15587.65,127.1781,-8.434,22.51,268.95,123.49,1.4275,5.106,85.035
20/07/2001,2029.37,6520.71,3.70875,15582.53,127.1781,-8.434,22.34,269.4,122.98,1.4277,5.129,85.035
23/07/2001,1988.56,6433.9,3.7,15504.3,127.1781,-8.434,23.74,269.25,124.14,1.4198,5.104,85.035
24/07/2001,1959.24,6324.36,3.7,15349.12,127.1781,-8.434,25.24,270,124.09,1.4234,5.11,85.035
25/07/2001,1984.32,6411.06,3.7,15448.24,127.1781,-8.434,24,267.55,123.43,1.4281,5.182,85.035
26/07/2001,2022.96,6470.91,3.705,15565.56,127.1781,-8.434,23.01,266.5,123.81,1.428,5.129,85.035
27/07/2001,2029.07,6487.62,3.69625,15588.81,127.1781,-8.434,22,266.35,123.53,1.4236,5.098,85.035
30/07/2001,2017.84,6490.69,3.67875,15598.8,127.1781,-8.434,22.69,265.85,125.17,1.4257,5.066,85.035
31/07/2001,2027.13,6523.36,3.67,15621.7,129.6635,-7.697,21.62,266.15,124.99,1.4248,5.054,82.833
01/08/2001,2068.38,6525.58,3.65625,15573.78,129.6635,-7.697,20.56,267.05,124.78,1.4314,5.071,82.833
02/08/2001,2087.38,6538.8,3.65,15553.26,129.6635,-7.697,20.09,267.75,123.68,1.4309,5.151,82.833
03/08/2001,2066.33,6516.7,3.65625,15610.48,129.6635,-7.697,19.89,268.65,123.66,1.4293,5.157,82.833
06/08/2001,2034.26,6451.35,3.65,15549.41,129.6635,-7.697,21.89,267.75,123.9,1.4183,5.153,82.833
07/08/2001,2027.79,6476.41,3.64375,15577.96,129.6635,-7.697,21.01,267.45,123.78,1.4173,5.168,82.833
08/08/2001,1966.36,6390.97,3.6375,15427.85,129.6635,-7.697,22.32,266.95,123.12,1.4153,5.05,82.833
09/08/2001,1963.32,6389.28,3.595,15470.62,129.6635,-7.697,21.75,273.65,121.87,1.4269,5.034,82.833
10/08/2001,1956.47,6432.42,3.58875,15657.99,129.6635,-7.697,20.55,274.55,122.01,1.4232,4.98,82.833
13/08/2001,1982.25,6429.15,3.57,15681.96,129.6635,-7.697,20.42,275.2,122.34,1.4221,4.976,82.833
14/08/2001,1964.53,6423.96,3.56,15651.37,129.6635,-7.697,20.48,276.05,121.69,1.4284,4.966,82.833
15/08/2001,1918.89,6406.62,3.56,15568.19,129.6635,-7.697,20.91,275.75,119.42,1.4396,5,82.833
16/08/2001,1930.32,6411.49,3.56125,15659.38,129.6635,-7.697,21.54,275.95,119.78,1.447,4.94,82.833
17/08/2001,1867.01,6335.57,3.5475,15590.8,129.6635,-7.697,23.84,280.25,120.24,1.4451,4.839,82.833
20/08/2001,1881.35,6377.76,3.52875,15658.78,129.6635,-7.697,22.87,276.35,120.77,1.4444,4.902,82.833
21/08/2001,1831.3,6330.49,3.5275,15490.7,129.6635,-7.697,24.4,274.85,119.9,1.4476,4.864,82.833
22/08/2001,1860.01,6362.95,3.5125,15586.4,129.6635,-7.697,22.44,275.2,119.98,1.4526,4.894,82.833
23/08/2001,1842.97,6353.65,3.5125,15558.85,129.6635,-7.697,22.23,274.95,119.87,1.4467,4.88,82.833
24/08/2001,1916.8,6434.85,3.5175,15688.03,129.6635,-7.697,19.71,272.2,120.03,1.443,4.922,82.833
27/08/2001,1912.41,6407.05,3.5175,15659.18,129.6635,-7.697,20.56,272.35,120.03,1.4446,4.924,82.833
28/08/2001,1864.98,6331.97,3.525,15572.9,129.6635,-7.697,22,272,120.44,1.4515,4.836,82.833
29/08/2001,1843.17,6275.83,3.5,15481.55,129.6635,-7.697,23.03,273.65,119.94,1.4515,4.771,82.833
30/08/2001,1791.68,6197.26,3.49,15345.51,129.6635,-7.697,25.41,274.55,119.42,1.4581,4.812,82.833
31/08/2001,1805.43,6215.66,3.4625,15282.27,131.8214,-7.563,24.92,274.45,118.79,1.4539,4.832,83.787
03/09/2001,1805.43,6215.66,3.46563,15282.27,131.8214,-7.563,24.92,273.45,118.73,1.4545,4.826,83.787
04/09/2001,1770.78,6233.74,3.46625,15266.55,131.8214,-7.563,25.85,271.75,119.56,1.4422,4.959,83.787
05/09/2001,1759.01,6222.32,3.52,15272.12,131.8214,-7.563,26.35,272.25,120.77,1.4555,4.967,83.787
06/09/2001,1705.64,6104.32,3.52,15170.34,131.8214,-7.563,28.61,273.15,121.09,1.4569,4.873,83.787
07/09/2001,1687.7,5986.53,3.48625,15032.09,131.8214,-7.563,30.99,274.45,120,1.4616,4.79,83.787
10/09/2001,1695.38,6006.73,3.36,15040.49,131.8214,-7.563,31.84,271.55,120.87,1.4584,4.835,83.787
11/09/2001,1695.38,6006.73,3.36,14925.59,131.8214,-7.563,31.84,286.25,119.2,1.4752,4.809,83.787
12/09/2001,1695.38,6006.73,3.15625,14933.99,131.8214,-7.563,31.84,278.25,119.5,1.4672,4.809,83.787
13/09/2001,1695.38,6006.73,3.15,14942.39,131.8214,-7.563,31.84,281.25,118.72,1.4707,4.623,83.787
14/09/2001,1695.38,6006.73,3.15,14950.79,131.8214,-7.563,31.84,285.5,117.35,1.4682,4.553,83.787
17/09/2001,1579.55,5730.86,3.11,14830.39,131.8214,-7.563,41.76,287.35,117.42,1.4638,4.623,83.787
18/09/2001,1555.08,5692.58,2.965,14806.52,131.8214,-7.563,38.87,287.75,117.23,1.4653,4.707,83.787
19/09/2001,1527.8,5597.52,2.78313,14735.63,131.8214,-7.563,40.56,290.7,117.4,1.4707,4.691,83.787
20/09/2001,1470.93,5436.59,2.6025,14556.76,131.8214,-7.563,43.74,288.65,115.96,1.4655,4.742,83.787
21/09/2001,1423.19,5331.38,2.615,14565.2,131.8214,-7.563,42.66,291.45,116.58,1.4567,4.691,83.787
24/09/2001,1499.4,5513.35,2.6,14682.73,131.8214,-7.563,37.75,289.35,117.55,1.4607,4.716,83.787
25/09/2001,1501.64,5561.68,2.6,14710.61,131.8214,-7.563,35.81,290.35,117.74,1.4694,4.7,83.787
26/09/2001,1464.04,5546.56,2.59125,14651.72,131.8214,-7.563,35.26,293.55,117.91,1.4761,4.628,83.787
27/09/2001,1460.71,5628.4,2.6,14799.13,131.8214,-7.563,34,291.95,119.75,1.4744,4.548,83.787
28/09/2001,1498.8,5750.42,2.59,14878.01,131.4442,-7.563,31.93,292.55,119.56,1.4744,4.588,83.787
